path,model_id,model_id_raw,game,topology,condition,scenario,cell,framing_type,n_rounds,n_runs_config,run_id,coop_rate_overall,coop_rate_hub,coop_rate_leaf,hub_minus_leaf_coop,hub_total_payoff,leaf_avg_payoff,hub_leadership_rate,hub_exploitation_rate,invalid_rate,full_coop_rate
Llama-3.1-8B-Instruct_star\framing_competitive_context\cheap_talk\20260818_183359_pd_cheaptalk_run05.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,5,0.875,0.875,0.875,0.0,183.0,3.8125,0.8222222222222222,0.125,0.0,0.6875
Llama-3.1-8B-Instruct_star\framing_competitive_context\cheap_talk\20260818_183359_sh_cheaptalk_run01.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,1,0.984375,1.0,0.9791666666666666,0.02083333333333337,283.0,5.958333333333333,0.9777777777777777,,0.0,0.9375
Llama-3.1-8B-Instruct_star\framing_competitive_context\cheap_talk\20260818_183359_sh_cheaptalk_run02.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,2,0.890625,0.9375,0.875,0.0625,252.0,5.4375,0.8444444444444444,,0.0,0.625
Llama-3.1-8B-Instruct_star\framing_competitive_context\cheap_talk\20260818_183359_sh_cheaptalk_run03.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,3,0.9375,0.9375,0.9375,0.0,267.0,5.5625,0.8666666666666667,,0.0,0.75
Llama-3.1-8B-Instruct_star\framing_competitive_context\cheap_talk\20260818_183359_sh_cheaptalk_run04.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,4,0.875,0.875,0.875,0.0,255.0,5.3125,1.0,,0.0,0.8125
Llama-3.1-8B-Instruct_star\framing_competitive_context\cheap_talk\20260818_183359_sh_cheaptalk_run05.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,5,0.96875,1.0,0.9583333333333334,0.04166666666666663,278.0,5.916666666666667,0.9555555555555556,,0.0,0.875
Llama-3.1-8B-Instruct_star\framing_competitive_context\no_comm\20260818_183359_pd_nocomm_run01.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,1,0.35714285714285715,0.4,0.34146341463414637,0.058536585365853655,98.0,2.6666666666666665,0.5555555555555556,,0.125,0.0
Llama-3.1-8B-Instruct_star\framing_competitive_context\no_comm\20260818_183359_pd_nocomm_run02.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,2,0.16393442622950818,0.06666666666666667,0.1956521739130435,-0.1289855072463768,119.0,1.8541666666666667,0.8048780487804879,,0.046875,0.0
Llama-3.1-8B-Instruct_star\framing_competitive_context\no_comm\20260818_183359_pd_nocomm_run03.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,3,0.22950819672131148,0.14285714285714285,0.2553191489361702,-0.11246200607902734,115.0,1.9791666666666667,0.6052631578947368,,0.046875,0.0
Llama-3.1-8B-Instruct_star\framing_competitive_context\no_comm\20260818_183359_pd_nocomm_run04.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,4,0.1774193548387097,0.125,0.1956521739130435,-0.07065217391304349,121.0,2.2083333333333335,0.7906976744186046,,0.03125,0.0
Llama-3.1-8B-Instruct_star\framing_competitive_context\no_comm\20260818_183359_pd_nocomm_run05.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,5,0.45,0.6666666666666666,0.37777777777777777,0.28888888888888886,112.0,3.6875,0.41025641025641024,,0.0625,0.0625
Llama-3.1-8B-Instruct_star\framing_competitive_context\no_comm\20260818_183359_sh_nocomm_run01.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,1,0.6,0.7692307692307693,0.5476190476190477,0.2216117216117216,131.0,3.1666666666666665,0.5161290322580645,,0.140625,0.0625
Llama-3.1-8B-Instruct_star\framing_competitive_context\no_comm\20260818_183359_sh_nocomm_run02.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,2,0.4827586206896552,0.4,0.5116279069767442,-0.11162790697674418,133.0,2.4583333333333335,0.5675675675675675,,0.09375,0.0625
Llama-3.1-8B-Instruct_star\framing_competitive_context\no_comm\20260818_183359_sh_nocomm_run03.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,3,0.6,0.8666666666666667,0.5,0.3666666666666667,120.0,3.375,0.5555555555555556,,0.140625,0.0625
Llama-3.1-8B-Instruct_star\framing_competitive_context\no_comm\20260818_183359_sh_nocomm_run04.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,4,0.6666666666666666,0.625,0.6808510638297872,-0.05585106382978722,182.0,3.6666666666666665,0.5,,0.015625,0.125
Llama-3.1-8B-Instruct_star\framing_competitive_context\no_comm\20260818_183359_sh_nocomm_run05.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,5,0.6779661016949152,0.8,0.6363636363636364,0.1636363636363637,177.0,4.0,0.7073170731707317,,0.078125,0.375
Llama-3.1-8B-Instruct_star\framing_team\cheap_talk\20260611_102745_pd_cheaptalk_run01.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,cheap_talk,framing_team,framing_team,team,16,5,1,0.765625,0.75,0.7708333333333334,-0.02083333333333337,179.0,3.625,0.7333333333333333,0.25,0.0,0.4375
Llama-3.1-8B-Instruct_star\framing_team\cheap_talk\20260611_102745_pd_cheaptalk_run02.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,cheap_talk,framing_team,framing_team,team,16,5,2,0.90625,0.875,0.9166666666666666,-0.04166666666666663,191.0,3.7708333333333335,0.9111111111111111,0.125,0.0,0.75
Llama-3.1-8B-Instruct_star\framing_team\cheap_talk\20260611_102745_pd_cheaptalk_run03.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,cheap_talk,framing_team,framing_team,team,16,5,3,0.859375,1.0,0.8125,0.1875,165.0,4.375,0.8,0.0,0.0,0.5
Llama-3.1-8B-Instruct_star\framing_team\cheap_talk\20260611_102745_pd_cheaptalk_run04.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,cheap_talk,framing_team,framing_team,team,16,5,4,0.640625,0.625,0.6458333333333334,-0.02083333333333337,166.0,3.3541666666666665,0.8222222222222222,0.375,0.0,0.4375
Llama-3.1-8B-Instruct_star\framing_team\cheap_talk\20260611_102745_pd_cheaptalk_run05.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,cheap_talk,framing_team,framing_team,team,16,5,5,0.203125,0.125,0.22916666666666666,-0.10416666666666666,131.0,2.2083333333333335,0.8222222222222222,0.875,0.0,0.0625
Llama-3.1-8B-Instruct_star\framing_team\cheap_talk\20260611_102745_sh_cheaptalk_run01.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,cheap_talk,framing_team,framing_team,team,16,5,1,0.828125,0.875,0.8125,0.0625,240.0,5.1875,0.8,,0.0,0.5
Llama-3.1-8B-Instruct_star\framing_team\cheap_talk\20260611_102745_sh_cheaptalk_run02.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,cheap_talk,framing_team,framing_team,team,16,5,2,0.671875,0.75,0.6458333333333334,0.10416666666666663,194.0,4.354166666666667,0.5333333333333333,,0.0,0.1875
Llama-3.1-8B-Instruct_star\framing_team\cheap_talk\20260611_102745_sh_cheaptalk_run03.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,cheap_talk,framing_team,framing_team,team,16,5,3,0.5625,0.5,0.5833333333333334,-0.08333333333333337,173.0,3.3541666666666665,0.5111111111111111,,0.0,0.1875
Llama-3.1-8B-Instruct_star\framing_team\cheap_talk\20260611_102745_sh_cheaptalk_run04.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,cheap_talk,framing_team,framing_team,team,16,5,4,0.484375,0.4375,0.5,-0.0625,150.0,2.9375,0.5111111111111111,,0.0,0.0625
Llama-3.1-8B-Instruct_star\framing_team\cheap_talk\20260611_102745_sh_cheaptalk_run05.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,cheap_talk,framing_team,framing_team,team,16,5,5,0.625,0.6875,0.6041666666666666,0.08333333333333337,196.0,4.333333333333333,0.7111111111111111,,0.0,0.25
Llama-3.1-8B-Instruct_star\framing_team_context\cheap_talk\20260804_135633_pd_cheaptalk_run01.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,1,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
Llama-3.1-8B-Instruct_star\framing_team_context\cheap_talk\20260804_135633_pd_cheaptalk_run02.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,2,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
Llama-3.1-8B-Instruct_star\framing_team_context\cheap_talk\20260804_135633_pd_cheaptalk_run03.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,3,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
Llama-3.1-8B-Instruct_star\framing_team_context\cheap_talk\20260804_135633_pd_cheaptalk_run04.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,4,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
Llama-3.1-8B-Instruct_star\framing_team_context\cheap_talk\20260804_135633_pd_cheaptalk_run05.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,5,1.0,1.0,1.0,0.0,192.0,4.0,1.0,0.0,0.0,1.0
Llama-3.1-8B-Instruct_star\framing_team_context\cheap_talk\20260804_135633_sh_cheaptalk_run01.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,1,0.9016393442622951,1.0,0.8723404255319149,0.12765957446808507,231.0,5.0,0.8461538461538461,,0.046875,0.625
Llama-3.1-8B-Instruct_star\framing_team_context\cheap_talk\20260804_135633_sh_cheaptalk_run02.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,2,0.671875,0.75,0.6458333333333334,0.10416666666666663,200.0,4.479166666666667,0.6666666666666666,,0.0,0.3125
Llama-3.1-8B-Instruct_star\framing_team_context\cheap_talk\20260804_135633_sh_cheaptalk_run03.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,3,0.890625,0.9375,0.875,0.0625,255.0,5.5,0.8,,0.0,0.625
Llama-3.1-8B-Instruct_star\framing_team_context\cheap_talk\20260804_135633_sh_cheaptalk_run04.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,4,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
Llama-3.1-8B-Instruct_star\framing_team_context\cheap_talk\20260804_135633_sh_cheaptalk_run05.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,5,1.0,1.0,1.0,0.0,288.0,6.0,1.0,,0.0,1.0
Llama-3.1-8B-Instruct_star\framing_team_context\no_comm\20260804_135633_pd_nocomm_run01.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,1,0.603448275862069,0.7857142857142857,0.5454545454545454,0.24025974025974028,107.0,3.375,0.5277777777777778,,0.09375,0.0625
Llama-3.1-8B-Instruct_star\framing_team_context\no_comm\20260804_135633_pd_nocomm_run02.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,2,0.46774193548387094,0.6428571428571429,0.4166666666666667,0.22619047619047622,124.0,3.3125,0.48717948717948717,,0.03125,0.125
Llama-3.1-8B-Instruct_star\framing_team_context\no_comm\20260804_135633_pd_nocomm_run03.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,3,0.5263157894736842,0.6,0.5106382978723404,0.08936170212765959,97.0,2.2291666666666665,0.43333333333333335,,0.109375,0.0
Llama-3.1-8B-Instruct_star\framing_team_context\no_comm\20260804_135633_pd_nocomm_run04.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,4,1.0,1.0,1.0,0.0,192.0,4.0,1.0,,0.0,1.0
Llama-3.1-8B-Instruct_star\framing_team_context\no_comm\20260804_135633_pd_nocomm_run05.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,5,0.896551724137931,1.0,0.8723404255319149,0.12765957446808507,119.0,2.7916666666666665,0.9333333333333333,,0.09375,0.4375
Llama-3.1-8B-Instruct_star\framing_team_context\no_comm\20260804_135633_sh_nocomm_run01.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,1,0.42857142857142855,0.35714285714285715,0.4523809523809524,-0.09523809523809523,110.0,2.0416666666666665,0.6764705882352942,,0.125,0.0625
Llama-3.1-8B-Instruct_star\framing_team_context\no_comm\20260804_135633_sh_nocomm_run02.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,2,0.7931034482758621,0.7692307692307693,0.8,-0.03076923076923077,180.0,3.5625,0.696969696969697,,0.09375,0.3125
Llama-3.1-8B-Instruct_star\framing_team_context\no_comm\20260804_135633_sh_nocomm_run03.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,3,0.8214285714285714,0.9166666666666666,0.7954545454545454,0.12121212121212122,180.0,3.75,0.90625,,0.125,0.5
Llama-3.1-8B-Instruct_star\framing_team_context\no_comm\20260804_135633_sh_nocomm_run04.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,4,0.7903225806451613,0.6666666666666666,0.8297872340425532,-0.16312056737588654,209.0,3.9166666666666665,0.6341463414634146,,0.03125,0.3125
Llama-3.1-8B-Instruct_star\framing_team_context\no_comm\20260804_135633_sh_nocomm_run05.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,5,0.6724137931034483,0.5714285714285714,0.7045454545454546,-0.1331168831168832,160.0,2.9583333333333335,0.6285714285714286,,0.09375,0.125
Llama-3.1-8B-Instruct_star\no_sense\cheap_talk\20260608_172628_pd_cheaptalk_run01.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,cheap_talk,no_sense,no_sense,neutral,16,5,1,0.796875,0.8125,0.7916666666666666,0.02083333333333337,179.0,3.8333333333333335,0.8222222222222222,0.0,0.0,0.5
Llama-3.1-8B-Instruct_star\no_sense\cheap_talk\20260608_172628_pd_cheaptalk_run02.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,cheap_talk,no_sense,no_sense,neutral,16,5,2,0.21875,0.25,0.20833333333333334,0.04166666666666666,120.0,2.7083333333333335,0.7111111111111111,0.0,0.0,0.0625
Llama-3.1-8B-Instruct_star\no_sense\cheap_talk\20260608_172628_pd_cheaptalk_run03.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,cheap_talk,no_sense,no_sense,neutral,16,5,3,0.625,0.75,0.5833333333333334,0.16666666666666663,151.0,3.9791666666666665,0.5111111111111111,0.0,0.0,0.1875
Llama-3.1-8B-Instruct_star\no_sense\cheap_talk\20260608_172628_pd_cheaptalk_run04.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,cheap_talk,no_sense,no_sense,neutral,16,5,4,0.421875,0.5,0.3958333333333333,0.10416666666666669,140.0,3.4375,0.5777777777777777,0.0,0.0,0.0
Llama-3.1-8B-Instruct_star\no_sense\cheap_talk\20260608_172628_pd_cheaptalk_run05.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,cheap_talk,no_sense,no_sense,neutral,16,5,5,0.359375,0.375,0.3541666666666667,0.020833333333333315,138.0,2.9791666666666665,0.6444444444444445,0.0,0.0,0.0625
Llama-3.1-8B-Instruct_star\no_sense\cheap_talk\20260608_172628_sh_cheaptalk_run01.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,cheap_talk,no_sense,no_sense,neutral,16,5,1,0.859375,0.8125,0.875,-0.0625,246.0,4.9375,0.8444444444444444,,0.0,0.5625
Llama-3.1-8B-Instruct_star\no_sense\cheap_talk\20260608_172628_sh_cheaptalk_run02.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,cheap_talk,no_sense,no_sense,neutral,16,5,2,0.640625,0.625,0.6458333333333334,-0.02083333333333337,185.0,3.7916666666666665,0.7111111111111111,,0.0,0.25
Llama-3.1-8B-Instruct_star\no_sense\cheap_talk\20260608_172628_sh_cheaptalk_run03.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,cheap_talk,no_sense,no_sense,neutral,16,5,3,0.78125,0.875,0.75,0.125,219.0,4.9375,0.7111111111111111,,0.0,0.4375
Llama-3.1-8B-Instruct_star\no_sense\cheap_talk\20260608_172628_sh_cheaptalk_run04.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,cheap_talk,no_sense,no_sense,neutral,16,5,4,0.6507936507936508,0.8125,0.5957446808510638,0.2167553191489362,175.0,4.270833333333333,0.4772727272727273,,0.015625,0.1875
Llama-3.1-8B-Instruct_star\no_sense\cheap_talk\20260608_172628_sh_cheaptalk_run05.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,cheap_talk,no_sense,no_sense,neutral,16,5,5,0.578125,0.75,0.5208333333333334,0.22916666666666663,164.0,4.104166666666667,0.5111111111111111,,0.0,0.0
Llama-3.1-8B-Instruct_star\silence\cheap_talk\20260608_172628_pd_cheaptalk_run01.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,cheap_talk,silence,silence,neutral,16,5,1,0.328125,0.5,0.2708333333333333,0.22916666666666669,117.0,3.5833333333333335,0.4222222222222222,,0.0,0.0625
Llama-3.1-8B-Instruct_star\silence\cheap_talk\20260608_172628_pd_cheaptalk_run02.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,cheap_talk,silence,silence,neutral,16,5,2,0.359375,0.1875,0.4166666666666667,-0.22916666666666669,161.0,2.2083333333333335,0.6222222222222222,,0.0,0.0
Llama-3.1-8B-Instruct_star\silence\cheap_talk\20260608_172628_pd_cheaptalk_run03.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,cheap_talk,silence,silence,neutral,16,5,3,0.30158730158730157,0.3125,0.2978723404255319,0.0146276595744681,131.0,2.7291666666666665,0.7727272727272727,,0.015625,0.0625
Llama-3.1-8B-Instruct_star\silence\cheap_talk\20260608_172628_pd_cheaptalk_run04.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,cheap_talk,silence,silence,neutral,16,5,4,0.390625,0.4375,0.375,0.0625,141.0,3.25,0.5555555555555556,,0.0,0.0
Llama-3.1-8B-Instruct_star\silence\cheap_talk\20260608_172628_pd_cheaptalk_run05.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,pd,star,cheap_talk,silence,silence,neutral,16,5,5,0.265625,0.375,0.22916666666666666,0.14583333333333334,118.0,3.1875,0.6,,0.0,0.0
Llama-3.1-8B-Instruct_star\silence\cheap_talk\20260608_172628_sh_cheaptalk_run01.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,cheap_talk,silence,silence,neutral,16,5,1,0.953125,0.9375,0.9583333333333334,-0.02083333333333337,272.0,5.604166666666667,0.9777777777777777,,0.0,0.8125
Llama-3.1-8B-Instruct_star\silence\cheap_talk\20260608_172628_sh_cheaptalk_run02.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,cheap_talk,silence,silence,neutral,16,5,2,0.796875,0.875,0.7708333333333334,0.10416666666666663,227.0,5.041666666666667,0.7555555555555555,,0.0,0.375
Llama-3.1-8B-Instruct_star\silence\cheap_talk\20260608_172628_sh_cheaptalk_run03.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,cheap_talk,silence,silence,neutral,16,5,3,0.75,0.8125,0.7291666666666666,0.08333333333333337,208.0,4.583333333333333,0.6666666666666666,,0.0,0.25
Llama-3.1-8B-Instruct_star\silence\cheap_talk\20260608_172628_sh_cheaptalk_run04.json,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,sh,star,cheap_talk,silence,silence,neutral,16,5,4,0.9032258064516129,1.0,0.875,0.125,227.0,5.041666666666667,0.8461538461538461,,0.03125,0.5625
