model_id,topology,cell,game,round,coop_rate
Llama-3.1-8B-Instruct,star,counterfactual,sh,1,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,2,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,3,0.75
Llama-3.1-8B-Instruct,star,counterfactual,sh,4,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,5,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,6,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,7,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,8,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,9,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,10,0.75
Llama-3.1-8B-Instruct,star,counterfactual,sh,11,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,12,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,13,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,14,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,15,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,16,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,1,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,2,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,3,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,4,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,5,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,6,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,7,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,8,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,9,0.75
Llama-3.1-8B-Instruct,star,counterfactual,sh,10,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,11,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,12,0.75
Llama-3.1-8B-Instruct,star,counterfactual,sh,13,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,14,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,15,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,16,0.75
Llama-3.1-8B-Instruct,star,counterfactual,sh,1,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,2,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,3,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,4,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,5,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,6,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,7,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,8,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,9,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,10,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,11,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,12,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,13,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,14,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,15,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,16,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,1,0.75
Llama-3.1-8B-Instruct,star,counterfactual,sh,2,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,3,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,4,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,5,0.75
Llama-3.1-8B-Instruct,star,counterfactual,sh,6,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,7,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,8,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,9,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,10,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,11,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,12,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,13,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,14,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,15,0.75
Llama-3.1-8B-Instruct,star,counterfactual,sh,16,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,1,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,2,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,3,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,4,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,5,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,6,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,7,0.5
Llama-3.1-8B-Instruct,star,counterfactual,sh,8,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,9,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,10,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,11,0.75
Llama-3.1-8B-Instruct,star,counterfactual,sh,12,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,13,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,14,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,15,1.0
Llama-3.1-8B-Instruct,star,counterfactual,sh,16,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,1,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,2,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,3,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,4,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,5,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,6,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,7,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,8,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,9,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,10,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,11,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,12,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,13,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,14,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,15,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,16,0.75
Llama-3.1-8B-Instruct,star,framing_business,pd,1,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,2,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,3,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,4,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,5,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,6,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,7,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,8,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,9,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,10,0.75
Llama-3.1-8B-Instruct,star,framing_business,pd,11,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,12,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,13,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,14,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,15,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,16,0.75
Llama-3.1-8B-Instruct,star,framing_business,pd,1,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,2,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,3,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,4,0.75
Llama-3.1-8B-Instruct,star,framing_business,pd,5,0.5
Llama-3.1-8B-Instruct,star,framing_business,pd,6,0.0
Llama-3.1-8B-Instruct,star,framing_business,pd,7,0.25
Llama-3.1-8B-Instruct,star,framing_business,pd,8,0.75
Llama-3.1-8B-Instruct,star,framing_business,pd,9,0.75
Llama-3.1-8B-Instruct,star,framing_business,pd,10,0.75
Llama-3.1-8B-Instruct,star,framing_business,pd,11,0.5
Llama-3.1-8B-Instruct,star,framing_business,pd,12,0.25
Llama-3.1-8B-Instruct,star,framing_business,pd,13,0.5
Llama-3.1-8B-Instruct,star,framing_business,pd,14,0.5
Llama-3.1-8B-Instruct,star,framing_business,pd,15,0.25
Llama-3.1-8B-Instruct,star,framing_business,pd,16,0.0
Llama-3.1-8B-Instruct,star,framing_business,pd,1,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,2,0.75
Llama-3.1-8B-Instruct,star,framing_business,pd,3,0.75
Llama-3.1-8B-Instruct,star,framing_business,pd,4,0.5
Llama-3.1-8B-Instruct,star,framing_business,pd,5,0.75
Llama-3.1-8B-Instruct,star,framing_business,pd,6,0.25
Llama-3.1-8B-Instruct,star,framing_business,pd,7,0.5
Llama-3.1-8B-Instruct,star,framing_business,pd,8,0.75
Llama-3.1-8B-Instruct,star,framing_business,pd,9,0.25
Llama-3.1-8B-Instruct,star,framing_business,pd,10,0.5
Llama-3.1-8B-Instruct,star,framing_business,pd,11,0.25
Llama-3.1-8B-Instruct,star,framing_business,pd,12,0.25
Llama-3.1-8B-Instruct,star,framing_business,pd,13,0.5
Llama-3.1-8B-Instruct,star,framing_business,pd,14,0.0
Llama-3.1-8B-Instruct,star,framing_business,pd,15,0.5
Llama-3.1-8B-Instruct,star,framing_business,pd,16,0.25
Llama-3.1-8B-Instruct,star,framing_business,pd,1,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,2,1.0
Llama-3.1-8B-Instruct,star,framing_business,pd,3,0.5
Llama-3.1-8B-Instruct,star,framing_business,pd,4,0.25
Llama-3.1-8B-Instruct,star,framing_business,pd,5,0.75
Llama-3.1-8B-Instruct,star,framing_business,pd,6,0.25
Llama-3.1-8B-Instruct,star,framing_business,pd,7,0.5
Llama-3.1-8B-Instruct,star,framing_business,pd,8,0.75
Llama-3.1-8B-Instruct,star,framing_business,pd,9,0.5
Llama-3.1-8B-Instruct,star,framing_business,pd,10,0.5
Llama-3.1-8B-Instruct,star,framing_business,pd,11,0.5
Llama-3.1-8B-Instruct,star,framing_business,pd,12,0.0
Llama-3.1-8B-Instruct,star,framing_business,pd,13,0.5
Llama-3.1-8B-Instruct,star,framing_business,pd,14,0.25
Llama-3.1-8B-Instruct,star,framing_business,pd,15,0.25
Llama-3.1-8B-Instruct,star,framing_business,pd,16,0.25
Llama-3.1-8B-Instruct,star,framing_business,sh,1,0.75
Llama-3.1-8B-Instruct,star,framing_business,sh,2,0.75
Llama-3.1-8B-Instruct,star,framing_business,sh,3,0.75
Llama-3.1-8B-Instruct,star,framing_business,sh,4,1.0
Llama-3.1-8B-Instruct,star,framing_business,sh,5,1.0
Llama-3.1-8B-Instruct,star,framing_business,sh,6,1.0
Llama-3.1-8B-Instruct,star,framing_business,sh,7,0.75
Llama-3.1-8B-Instruct,star,framing_business,sh,8,0.5
Llama-3.1-8B-Instruct,star,framing_business,sh,9,0.5
Llama-3.1-8B-Instruct,star,framing_business,sh,10,0.0
Llama-3.1-8B-Instruct,star,framing_business,sh,11,0.5
Llama-3.1-8B-Instruct,star,framing_business,sh,12,0.5
Llama-3.1-8B-Instruct,star,framing_business,sh,13,0.0
Llama-3.1-8B-Instruct,star,framing_business,sh,14,0.5
Llama-3.1-8B-Instruct,star,framing_business,sh,15,0.25
Llama-3.1-8B-Instruct,star,framing_business,sh,16,0.5
Llama-3.1-8B-Instruct,star,framing_business,sh,1,1.0
Llama-3.1-8B-Instruct,star,framing_business,sh,2,0.75
Llama-3.1-8B-Instruct,star,framing_business,sh,3,0.75
Llama-3.1-8B-Instruct,star,framing_business,sh,4,0.25
Llama-3.1-8B-Instruct,star,framing_business,sh,5,0.5
Llama-3.1-8B-Instruct,star,framing_business,sh,6,0.5
Llama-3.1-8B-Instruct,star,framing_business,sh,7,0.5
Llama-3.1-8B-Instruct,star,framing_business,sh,8,0.25
Llama-3.1-8B-Instruct,star,framing_business,sh,9,0.0
Llama-3.1-8B-Instruct,star,framing_business,sh,10,0.5
Llama-3.1-8B-Instruct,star,framing_business,sh,11,0.0
Llama-3.1-8B-Instruct,star,framing_business,sh,12,0.5
Llama-3.1-8B-Instruct,star,framing_business,sh,13,0.5
Llama-3.1-8B-Instruct,star,framing_business,sh,14,0.75
Llama-3.1-8B-Instruct,star,framing_business,sh,15,0.25
Llama-3.1-8B-Instruct,star,framing_business,sh,16,0.0
Llama-3.1-8B-Instruct,star,framing_business,sh,1,1.0
Llama-3.1-8B-Instruct,star,framing_business,sh,2,1.0
Llama-3.1-8B-Instruct,star,framing_business,sh,3,1.0
Llama-3.1-8B-Instruct,star,framing_business,sh,4,0.5
Llama-3.1-8B-Instruct,star,framing_business,sh,5,0.25
Llama-3.1-8B-Instruct,star,framing_business,sh,6,0.0
Llama-3.1-8B-Instruct,star,framing_business,sh,7,0.25
Llama-3.1-8B-Instruct,star,framing_business,sh,8,0.5
Llama-3.1-8B-Instruct,star,framing_business,sh,9,0.5
Llama-3.1-8B-Instruct,star,framing_business,sh,10,0.25
Llama-3.1-8B-Instruct,star,framing_business,sh,11,0.25
Llama-3.1-8B-Instruct,star,framing_business,sh,12,0.5
Llama-3.1-8B-Instruct,star,framing_business,sh,13,0.0
Llama-3.1-8B-Instruct,star,framing_business,sh,14,0.75
Llama-3.1-8B-Instruct,star,framing_business,sh,15,0.75
Llama-3.1-8B-Instruct,star,framing_business,sh,16,0.75
Llama-3.1-8B-Instruct,star,framing_business,sh,1,0.75
Llama-3.1-8B-Instruct,star,framing_business,sh,2,0.5
Llama-3.1-8B-Instruct,star,framing_business,sh,3,0.75
Llama-3.1-8B-Instruct,star,framing_business,sh,4,1.0
Llama-3.1-8B-Instruct,star,framing_business,sh,5,1.0
Llama-3.1-8B-Instruct,star,framing_business,sh,6,0.5
Llama-3.1-8B-Instruct,star,framing_business,sh,7,0.75
Llama-3.1-8B-Instruct,star,framing_business,sh,8,1.0
Llama-3.1-8B-Instruct,star,framing_business,sh,9,1.0
Llama-3.1-8B-Instruct,star,framing_business,sh,10,1.0
Llama-3.1-8B-Instruct,star,framing_business,sh,11,1.0
Llama-3.1-8B-Instruct,star,framing_business,sh,12,1.0
Llama-3.1-8B-Instruct,star,framing_business,sh,13,1.0
Llama-3.1-8B-Instruct,star,framing_business,sh,14,1.0
Llama-3.1-8B-Instruct,star,framing_business,sh,15,1.0
Llama-3.1-8B-Instruct,star,framing_business,sh,16,1.0
Llama-3.1-8B-Instruct,star,framing_business,sh,1,0.75
Llama-3.1-8B-Instruct,star,framing_business,sh,2,0.75
Llama-3.1-8B-Instruct,star,framing_business,sh,3,0.25
Llama-3.1-8B-Instruct,star,framing_business,sh,4,0.75
Llama-3.1-8B-Instruct,star,framing_business,sh,5,0.75
Llama-3.1-8B-Instruct,star,framing_business,sh,6,0.5
Llama-3.1-8B-Instruct,star,framing_business,sh,7,0.75
Llama-3.1-8B-Instruct,star,framing_business,sh,8,1.0
Llama-3.1-8B-Instruct,star,framing_business,sh,9,0.75
Llama-3.1-8B-Instruct,star,framing_business,sh,10,0.5
Llama-3.1-8B-Instruct,star,framing_business,sh,11,0.5
Llama-3.1-8B-Instruct,star,framing_business,sh,12,0.5
Llama-3.1-8B-Instruct,star,framing_business,sh,13,1.0
Llama-3.1-8B-Instruct,star,framing_business,sh,14,0.5
Llama-3.1-8B-Instruct,star,framing_business,sh,15,0.75
Llama-3.1-8B-Instruct,star,framing_business,sh,16,0.75
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,1,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,2,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,3,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,4,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,5,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,6,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,7,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,8,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,9,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,10,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,11,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,12,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,13,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,14,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,15,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,16,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,1,0.75
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,2,0.75
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,3,0.75
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,4,0.75
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,5,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,6,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,7,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,8,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,9,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,10,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,11,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,12,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,13,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,14,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,15,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,16,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,1,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,2,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,3,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,4,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,5,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,6,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,7,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,8,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,9,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,10,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,11,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,12,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,13,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,14,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,15,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,16,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,1,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,2,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,3,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,4,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,5,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,6,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,7,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,8,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,9,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,10,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,11,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,12,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,13,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,14,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,15,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,16,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,1,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,2,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,3,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,4,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,5,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,6,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,7,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,8,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,9,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,10,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,11,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,12,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,13,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,14,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,15,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],pd,16,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,1,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,2,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,3,0.75
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,4,0.75
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,5,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,6,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,7,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,8,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,9,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,10,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,11,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,12,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,13,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,14,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,15,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,16,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,1,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,2,0.75
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,3,0.75
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,4,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,5,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,6,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,7,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,8,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,9,0.5
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,10,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,11,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,12,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,13,0.75
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,14,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,15,0.75
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,16,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,1,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,2,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,3,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,4,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,5,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,6,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,7,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,8,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,9,0.75
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,10,0.75
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,11,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,12,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,13,0.75
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,14,0.75
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,15,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,16,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,1,0.75
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,2,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,3,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,4,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,5,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,6,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,7,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,8,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,9,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,10,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,11,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,12,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,13,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,14,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,15,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,16,0.75
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,1,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,2,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,3,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,4,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,5,1.0
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,6,0.75
Llama-3.1-8B-Instruct,star,framing_business_context[cheap_talk],sh,7,1.0
